id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1457215,1,22-03-2016 22:42,22-03-2016 22:55,1,-73.98564148,40.76292038,-73.95573425,40.80551529,N,817
id3087116,1,24-05-2016 10:34,24-05-2016 10:45,1,-73.97845459,40.74501419,-73.97293854,40.75375366,N,629
id0414537,1,21-05-2016 11:11,21-05-2016 11:25,2,-73.97755432,40.74662781,-73.94664001,40.78065491,N,839
id1472234,2,14-01-2016 21:16,14-01-2016 21:22,6,-73.98983765,40.72948074,-73.97695923,40.74692917,N,359
id2285137,2,20-02-2016 22:42,20-02-2016 22:49,1,-73.95304108,40.78279114,-73.97180176,40.78691864,N,444
id0852364,2,20-01-2016 13:43,20-01-2016 13:50,2,-73.95294189,40.78627014,-73.96556854,40.77444839,N,410
id1606138,2,27-04-2016 15:14,27-04-2016 15:15,2,-74.17778015,40.69028091,-74.17778015,40.69028091,N,7
id2185841,2,04-06-2016 13:05,04-06-2016 13:11,1,-73.98249817,40.77518082,-73.97264099,40.78221893,N,406
id0576668,1,08-05-2016 12:43,08-05-2016 12:51,1,-73.95819855,40.78475189,-73.97499084,40.78975677,N,479
id2591887,2,23-05-2016 19:46,23-05-2016 19:57,2,-74.00989532,40.72153091,-73.99185181,40.74655151,N,676
id0450001,2,07-05-2016 03:51,07-05-2016 03:57,3,-73.98621368,40.75165176,-73.99246216,40.75748062,N,367
id3975967,2,08-06-2016 14:40,08-06-2016 15:55,1,-73.78935242,40.64343643,-73.99183655,40.74666595,N,4467
id1049392,1,09-03-2016 09:12,09-03-2016 09:32,1,-73.98872375,40.77399826,-73.98712158,40.75429535,N,1228
id3824422,2,22-06-2016 18:03,22-06-2016 18:17,1,-73.99282837,40.73390961,-74.00471497,40.75128937,N,839
id2830956,1,21-05-2016 08:14,21-05-2016 08:20,1,-73.9969635,40.75766373,-73.98085785,40.76121521,N,339
id2490167,2,13-02-2016 17:06,13-02-2016 17:39,1,-74.00691986,40.71179581,-73.99499512,40.75185776,N,1952
id3280681,1,22-06-2016 08:15,22-06-2016 08:29,1,-73.98407745,40.73826981,-73.97235107,40.75894547,N,828
id2518970,1,12-05-2016 10:29,12-05-2016 10:53,2,-73.98914337,40.74057007,-73.96910095,40.7623558,N,1423
id2310167,1,28-01-2016 21:31,28-01-2016 21:55,1,-74.00312805,40.73451996,-73.97400665,40.6501236,N,1443
id2764773,2,12-03-2016 21:55,12-03-2016 22:07,2,-73.99015045,40.75600052,-73.97750854,40.75077057,N,684
id2164655,2,22-04-2016 11:56,22-04-2016 12:10,5,-74.00205994,40.74118805,-73.99235535,40.73216629,N,889
id0104625,1,03-04-2016 15:45,03-04-2016 16:08,3,-74.00457764,40.74194717,-73.97521973,40.77769089,N,1424
id2796547,2,12-04-2016 20:58,12-04-2016 21:07,5,-73.98452759,40.76026535,-73.9875946,40.74576187,N,548
id0931793,2,12-04-2016 20:43,12-04-2016 20:51,1,-73.99533081,40.75690079,-73.98610687,40.77748871,N,478
id1236453,2,29-04-2016 08:10,29-04-2016 08:32,5,-73.99978638,40.73524094,-74.01338196,40.71509933,N,1309
id3004650,1,19-06-2016 20:47,19-06-2016 20:49,1,-73.98268127,40.73973465,-73.97948456,40.74138641,N,104
id1692658,2,05-05-2016 10:10,05-05-2016 10:14,1,-73.98789978,40.71908188,-73.98387146,40.72557831,N,212
id1326325,1,29-01-2016 15:46,29-01-2016 15:50,1,-73.98506927,40.74198532,-73.97744751,40.73894501,N,213
id0496326,2,10-01-2016 21:37,10-01-2016 21:57,1,-73.86279297,40.76847839,-73.99725342,40.69194794,N,1183
id3127775,1,10-05-2016 20:32,10-05-2016 20:33,1,-73.97589111,40.76014328,-73.97868347,40.75721359,N,74
id2531587,2,10-04-2016 01:49,10-04-2016 01:58,1,-73.99504089,40.74377823,-73.9679718,40.76837921,N,491
id3490014,2,21-04-2016 20:23,21-04-2016 20:37,1,-73.97721863,40.76390076,-73.95665741,40.7857399,N,832
id0477486,1,29-04-2016 11:35,29-04-2016 11:59,1,-73.92528534,40.8682251,-73.96500397,40.7598381,N,1458
id0475951,2,04-04-2016 07:22,04-04-2016 07:29,5,-73.97328949,40.74369049,-73.97541046,40.7551651,N,452
id3581277,1,17-05-2016 19:57,17-05-2016 20:17,1,-73.78885651,40.6418457,-73.8968277,40.64269638,N,1206
id0354480,1,23-06-2016 20:48,23-06-2016 21:01,1,-73.9824295,40.74259949,-73.95478058,40.77772141,N,803
id1814843,2,28-03-2016 08:17,28-03-2016 08:33,1,-73.98693085,40.76845932,-74.00818634,40.74488831,N,991
id3303635,1,19-02-2016 05:56,19-02-2016 06:07,1,-73.94351959,40.79916763,-73.97982788,40.78133392,N,671
id2883053,2,25-06-2016 20:02,25-06-2016 20:20,2,-73.9908371,40.75244141,-73.95554352,40.76940536,N,1091
id3419960,1,03-01-2016 14:12,03-01-2016 14:18,1,-73.962883,40.81075287,-73.97161865,40.79483795,N,347
id0159314,2,07-05-2016 21:55,07-05-2016 22:03,1,-73.99952698,40.76131058,-74.00524902,40.74068832,N,496
id1109160,2,07-01-2016 22:00,07-01-2016 22:03,1,-73.98734283,40.72478485,-73.97903442,40.72494888,N,203
id3967485,2,05-04-2016 00:38,05-04-2016 00:44,1,-73.96191406,40.7626915,-73.95750427,40.77974319,N,357
id0074760,2,21-06-2016 21:50,21-06-2016 22:08,1,-73.9881897,40.72808838,-73.99066925,40.75590897,N,1042
id1503951,2,11-04-2016 19:46,11-04-2016 19:52,2,-73.98152924,40.75569916,-73.97554016,40.75189972,N,360
id2338490,1,28-02-2016 07:26,28-02-2016 07:32,1,-73.98429871,40.74656296,-73.97226715,40.74647522,N,383
id0299540,1,28-01-2016 19:03,28-01-2016 19:12,1,-73.99755859,40.72124863,-73.96578217,40.71052933,N,563
id2627508,2,28-03-2016 11:23,28-03-2016 11:27,2,-73.97492218,40.74171829,-73.97631073,40.73598862,N,233
id0701022,2,22-04-2016 19:20,22-04-2016 19:32,1,-73.99125671,40.7229805,-73.98990631,40.72925949,N,669
id0567575,2,03-04-2016 01:10,03-04-2016 01:31,1,-73.98674774,40.72979355,-73.92769623,40.764328,N,1222
id0210376,1,10-05-2016 14:08,10-05-2016 14:08,1,-73.7964325,40.64523697,-73.7977066,40.645401,N,6
id1046738,2,13-01-2016 09:39,13-01-2016 09:47,6,-74.01546478,40.70999527,-74.00920868,40.73124695,N,457
id1853630,2,04-06-2016 23:16,04-06-2016 23:36,2,-73.99463654,40.75051498,-73.95326996,40.78261185,N,1222
id2887072,2,19-04-2016 14:40,19-04-2016 14:43,2,-73.95368195,40.77517319,-73.95816803,40.76894379,N,151
id0940860,2,29-06-2016 10:31,29-06-2016 10:35,3,-73.96961212,40.78543854,-73.96283722,40.77838898,N,234
id0558759,2,27-02-2016 01:32,27-02-2016 01:41,1,-74.00297546,40.73410034,-73.99319458,40.75640869,N,516
id0686078,1,25-03-2016 00:46,25-03-2016 01:04,1,-73.98532104,40.76903534,-73.92272186,40.76250076,N,1070
id0818284,1,16-02-2016 05:24,16-02-2016 05:28,1,-73.98584747,40.68498993,-73.99111176,40.68861008,N,218
id0838546,1,17-01-2016 00:47,17-01-2016 00:58,1,-73.99186707,40.72251511,-73.95806122,40.7109108,N,683
id2270672,1,11-05-2016 19:13,11-05-2016 19:43,2,-73.99253082,40.72666931,-73.98639679,40.76065826,N,1776
id0699864,1,29-06-2016 20:23,29-06-2016 20:36,1,-74.01586151,40.71121216,-73.99119568,40.7280159,N,776
id2668919,1,20-01-2016 08:53,20-01-2016 09:25,1,-73.99238586,40.69184113,-74.00107574,40.73148727,N,1942
id0293885,1,13-04-2016 09:22,13-04-2016 09:25,1,-73.97737885,40.75320816,-73.98364258,40.74936676,N,234
id3699233,1,08-01-2016 00:21,08-01-2016 00:27,1,-73.9628067,40.76639938,-73.97937775,40.76524353,N,395
id0731601,2,17-03-2016 23:33,17-03-2016 23:51,2,-73.95237732,40.7771225,-73.99168396,40.7270546,N,1105
id3744996,1,12-02-2016 00:17,12-02-2016 00:22,1,-73.94071198,40.8398819,-73.95095062,40.82589722,N,292
id3232709,1,22-02-2016 08:04,22-02-2016 08:33,1,-73.9701767,40.79420471,-73.96696472,40.76425552,N,1708
id2067226,1,12-01-2016 16:40,12-01-2016 16:49,1,-73.97364807,40.74786377,-73.99278259,40.72687149,N,548
id3736072,2,16-05-2016 19:18,16-05-2016 19:36,1,-73.97686005,40.7501297,-74.00301361,40.72964859,N,1090
id1599881,1,19-02-2016 07:00,19-02-2016 07:06,1,-73.98781586,40.76496887,-73.97735596,40.75835419,N,352
id1493339,2,24-04-2016 02:17,24-04-2016 02:28,2,-73.9835434,40.73944092,-74.00634766,40.70656586,N,687
id2777508,1,31-05-2016 19:14,31-05-2016 19:23,1,-73.97806549,40.75156021,-73.96581268,40.76218414,N,574
id0785342,2,02-04-2016 01:12,02-04-2016 01:18,1,-74.00286102,40.73979568,-73.98841858,40.74870682,N,395
id3708938,1,05-05-2016 07:33,05-05-2016 07:49,1,-74.00714874,40.71585083,-73.98325348,40.75606918,N,946
id0340228,2,11-04-2016 21:47,11-04-2016 22:03,1,-73.98271179,40.73109818,-73.94094086,40.71118927,N,938
id2193596,1,07-03-2016 13:47,07-03-2016 13:55,1,-73.99459076,40.72811508,-73.9888916,40.7340889,N,457
id0378219,1,15-04-2016 00:00,15-04-2016 00:05,3,-73.9932251,40.71927261,-74.0009079,40.72013855,N,282
id0541099,2,24-04-2016 13:33,24-04-2016 13:39,5,-73.96897888,40.76440811,-73.95385742,40.77923965,N,356
id1518275,2,14-01-2016 17:28,14-01-2016 17:31,1,-73.96952057,40.76041794,-73.97485352,40.75263214,N,217
id2639059,1,13-04-2016 19:43,13-04-2016 19:49,1,-73.98252106,40.74254227,-73.98973846,40.73571396,N,327
id2301013,1,18-06-2016 15:21,18-06-2016 15:37,1,-73.96858978,40.75460815,-73.97832489,40.77244186,N,946
id0903147,1,20-05-2016 18:12,20-05-2016 18:38,2,-73.97560883,40.76063156,-73.99910736,40.7383728,N,1612
id2686877,1,13-04-2016 11:13,13-04-2016 11:25,1,-73.9901886,40.76173401,-73.99272156,40.75415421,N,750
id1664415,1,23-02-2016 09:58,23-02-2016 10:10,1,-73.98218536,40.77205276,-73.96075439,40.80719757,N,709
id0887783,1,29-02-2016 21:55,29-02-2016 22:08,1,-73.96046448,40.75749207,-73.98734283,40.71634674,N,777
id2743448,2,10-01-2016 03:34,10-01-2016 03:59,1,-73.98563385,40.72716522,-73.92976379,40.68649292,N,1511
id0618092,2,30-01-2016 23:06,30-01-2016 23:13,1,-73.97319794,40.79534912,-73.96378326,40.80791092,N,389
id2520414,2,16-03-2016 11:44,16-03-2016 12:07,1,-74.00801849,40.73950577,-73.95762634,40.81866074,N,1415
id2029396,2,20-06-2016 10:59,20-06-2016 11:28,3,-73.98885345,40.75311279,-73.9905777,40.71457291,N,1754
id2336103,2,30-01-2016 19:09,30-01-2016 19:29,1,-73.96372223,40.75696945,-73.98607635,40.72229004,N,1221
id2671080,2,01-03-2016 08:19,01-03-2016 08:32,1,-73.98117828,40.76470566,-73.98654938,40.74303055,N,799
id0042559,1,08-02-2016 22:33,08-02-2016 22:57,1,-73.9852066,40.71877289,-73.94870758,40.80350494,N,1435
id2099276,1,22-04-2016 08:08,22-04-2016 08:38,1,-73.9524231,40.8237381,-73.97452545,40.75536728,N,1810
id2091268,2,14-05-2016 22:33,14-05-2016 22:38,1,-73.98061371,40.7338562,-73.97401428,40.74289703,N,280
id1953680,1,27-01-2016 18:27,27-01-2016 18:38,1,-73.98655701,40.76174164,-74.00244141,40.76074219,N,682
id0135106,1,23-06-2016 16:07,23-06-2016 16:38,1,-74.01012421,40.72046661,-73.96855164,40.79332733,N,1886
id2504648,2,23-03-2016 00:16,23-03-2016 00:21,1,-73.99215698,40.7252121,-73.98392487,40.7301712,N,313
id2566676,2,30-04-2016 15:01,30-04-2016 15:02,3,-73.86391449,40.76992416,-73.86553955,40.77026367,N,47
id3576870,2,06-06-2016 18:40,06-06-2016 19:04,1,-73.87303162,40.774189,-73.97131348,40.75622177,N,1461
id2427371,1,24-05-2016 07:52,24-05-2016 08:02,1,-73.98779297,40.71866226,-74.00334167,40.70633698,N,579
id2037418,2,12-03-2016 18:56,12-03-2016 19:19,1,-73.95251465,40.77236176,-73.94017029,40.83376312,N,1395
id3836792,1,18-01-2016 15:19,18-01-2016 15:22,1,-73.97399139,40.76426697,-73.97771454,40.75865555,N,178
id2050404,2,03-03-2016 00:12,03-03-2016 00:16,2,-73.96912384,40.79079056,-73.95745087,40.77857971,N,287
id3061623,2,10-04-2016 01:36,10-04-2016 01:48,5,-73.99196625,40.72167969,-73.98753357,40.73868179,N,720
id3592169,1,26-02-2016 22:26,26-02-2016 22:39,1,-73.98841858,40.75922012,-73.96219635,40.76222992,N,784
id0665572,1,25-04-2016 16:07,25-04-2016 16:14,1,-74.00774384,40.72529221,-73.99403381,40.73630905,N,445
id1823518,2,20-04-2016 08:26,20-04-2016 08:32,1,-73.98441315,40.7370491,-73.98135376,40.74625015,N,340
id2908765,2,01-01-2016 16:22,01-01-2016 16:27,5,-73.97344208,40.76374435,-73.9752655,40.75217819,N,309
id3016496,1,02-01-2016 23:08,02-01-2016 23:19,1,-73.98529816,40.76257706,-73.98880005,40.77428055,N,656
id2627414,2,27-06-2016 14:40,27-06-2016 14:59,1,-73.96788025,40.75973511,-73.97990417,40.78569031,N,1118
id2089875,2,09-01-2016 22:59,09-01-2016 23:05,2,-73.98288727,40.75621033,-73.96247101,40.77571869,N,401
id3577160,2,26-02-2016 06:48,26-02-2016 06:51,2,-73.98353577,40.7759552,-73.97743225,40.78440857,N,181
id2299916,2,13-06-2016 13:02,13-06-2016 13:21,1,-73.99201965,40.74391937,-74.00814819,40.72280121,N,1172
id2064884,2,10-05-2016 11:17,10-05-2016 11:35,2,-73.98826599,40.73933411,-73.98431396,40.75160599,N,1083
id2321285,2,21-03-2016 13:27,21-03-2016 13:48,6,-73.98243713,40.77238846,-73.99294281,40.72999954,N,1274
id1929364,2,30-06-2016 15:34,30-06-2016 15:45,1,-73.99556732,40.72479248,-74.00817871,40.73040009,N,607
id0404050,2,29-04-2016 17:36,29-04-2016 18:02,1,-74.01508331,40.71141052,-73.97714996,40.75798035,N,1549
id2851113,2,07-04-2016 17:19,07-04-2016 17:22,2,-73.99677277,40.73986816,-74.00289917,40.73099136,N,212
id0717420,2,06-06-2016 18:55,06-06-2016 19:04,3,-74.00630188,40.73960495,-73.99214172,40.74356842,N,575
id1606060,2,08-02-2016 16:40,08-02-2016 16:43,1,-73.99977875,40.7436676,-73.99427032,40.75106812,N,210
id2719460,2,17-06-2016 22:20,17-06-2016 22:30,1,-73.97936249,40.6655426,-74.00141144,40.68566895,N,600
id3044464,1,11-05-2016 18:23,11-05-2016 18:30,1,-73.98357391,40.76948547,-73.9888916,40.77775574,N,413
id0279475,2,05-06-2016 03:08,05-06-2016 03:18,1,-74.0058136,40.74028015,-73.97807312,40.74234009,N,605
id3233702,1,12-02-2016 06:31,12-02-2016 06:38,1,-73.98896027,40.758358,-73.97593689,40.75144196,N,433
id2967878,1,22-03-2016 19:24,22-03-2016 19:28,1,-73.96248627,40.77288055,-73.95282745,40.78322601,N,217
id0059006,1,13-04-2016 18:39,13-04-2016 18:42,1,-73.91096497,40.77634811,-73.91884613,40.7805481,N,184
id1602344,2,19-05-2016 11:23,19-05-2016 11:56,1,-73.99456024,40.70304108,-73.98566437,40.74401093,N,1972
id0087372,1,28-03-2016 02:05,28-03-2016 02:09,1,-73.98615265,40.76234436,-73.97679901,40.77755737,N,225
id0638397,2,20-02-2016 20:53,20-02-2016 21:00,1,-73.95503998,40.77347946,-73.98055267,40.77497101,N,452
id3469750,1,16-05-2016 20:52,16-05-2016 21:00,1,-73.9845047,40.758358,-74.00250244,40.74704742,N,453
id2411119,1,02-04-2016 23:16,03-04-2016 00:08,2,-73.99381256,40.74567032,-73.91795349,40.76566315,N,3133
id2174844,1,17-05-2016 18:35,17-05-2016 18:50,1,-73.97437286,40.78316879,-73.95478821,40.7694931,N,879
id2419489,2,27-01-2016 17:34,27-01-2016 17:53,5,-74.00370789,40.72166824,-73.99011993,40.74847031,N,1166
id0489579,1,23-02-2016 20:52,23-02-2016 20:58,1,-73.97294617,40.76409149,-73.96122742,40.76986313,N,326
id1982028,1,20-03-2016 02:36,20-03-2016 02:41,2,-73.99887085,40.74463654,-73.98556519,40.76389313,N,331
id2893582,2,09-01-2016 03:05,09-01-2016 03:09,2,-73.99137878,40.73500061,-73.98704529,40.729702,N,241
id2521544,2,06-06-2016 14:56,06-06-2016 15:01,5,-73.98213196,40.77811813,-73.97389221,40.78888321,N,334
id0692201,2,16-05-2016 14:18,16-05-2016 14:27,1,-73.99877167,40.7455101,-74.00818634,40.73775864,N,562
id2798929,1,12-06-2016 11:57,12-06-2016 12:09,1,-74.01598358,40.70509338,-74.00496674,40.73389435,N,710
id3870506,2,07-03-2016 12:44,07-03-2016 13:04,2,-73.97396851,40.75642395,-73.87110138,40.77390289,N,1203
id1186093,2,20-01-2016 22:43,20-01-2016 22:53,1,-73.99040985,40.68690109,-73.95702362,40.71834183,N,598
id1904650,2,13-02-2016 12:48,13-02-2016 13:13,1,-73.97806549,40.75243378,-73.96916199,40.67499542,N,1504
id1421491,1,23-02-2016 07:55,23-02-2016 08:03,1,-73.9721756,40.75662231,-73.96502686,40.7691803,N,502
id0786089,1,17-02-2016 22:03,17-02-2016 22:26,1,-73.98822021,40.76086426,-74.01498413,40.70939636,N,1386
id0937070,1,26-01-2016 10:08,26-01-2016 10:33,1,-73.96587372,40.7528801,-73.97371674,40.74749756,N,1516
id1443586,2,19-04-2016 10:08,19-04-2016 10:44,5,-73.98432922,40.74309158,-73.98384094,40.76722717,N,2180
id2403524,1,10-02-2016 20:59,10-02-2016 21:08,1,-73.98304749,40.76649857,-73.96836853,40.79686737,N,581
id1049223,1,25-01-2016 15:20,25-01-2016 15:37,1,-73.99176788,40.75457382,-73.97291565,40.78419113,N,1027
id1487991,2,20-02-2016 17:15,20-02-2016 17:26,1,-73.95149994,40.78022385,-73.96359253,40.80319214,N,661
id2445915,1,31-05-2016 22:01,31-05-2016 22:17,1,-74.00157928,40.74108887,-73.97235107,40.76080322,N,966
id0851047,2,22-04-2016 21:45,22-04-2016 21:52,2,-73.99008942,40.72640991,-73.97969818,40.72127151,N,412
id1343609,1,23-03-2016 19:14,23-03-2016 19:17,1,-73.97636414,40.78054047,-73.97415924,40.78883362,N,198
id3870594,1,30-04-2016 17:34,30-04-2016 17:36,2,-73.95692444,40.7796936,-73.95809174,40.78184509,N,87
id1064321,1,03-03-2016 20:11,03-03-2016 20:32,3,-74.0092926,40.71686172,-73.9827652,40.75833511,N,1251
id3200399,1,29-03-2016 16:01,29-03-2016 16:06,1,-73.97830963,40.77300262,-73.9815979,40.77946854,N,259
id1652404,1,12-02-2016 21:25,12-02-2016 21:32,2,-73.98448944,40.74572754,-73.98919678,40.74116135,N,446
id1842265,2,26-03-2016 13:35,26-03-2016 13:44,3,-73.97567749,40.76082993,-73.98774719,40.73846054,N,535
id1260544,2,28-03-2016 23:37,28-03-2016 23:43,1,-73.97776794,40.76449966,-73.99108887,40.76052856,N,361
id0516631,1,30-01-2016 19:56,30-01-2016 19:58,1,-73.94747162,40.78374481,-73.9524765,40.77685928,N,144
id1963201,1,09-04-2016 12:53,09-04-2016 13:08,2,-73.96164703,40.75568008,-73.97322083,40.7853241,N,877
id0337895,2,02-01-2016 11:04,02-01-2016 11:14,1,-74.00591278,40.73604584,-73.97955322,40.75955963,N,576
id2724500,1,16-01-2016 00:11,16-01-2016 00:42,1,-73.98209381,40.77149582,-73.94554138,40.71152115,N,1889
id0073173,1,21-02-2016 14:51,21-02-2016 14:59,1,-73.99945068,40.74382782,-73.97868347,40.7526741,N,501
id0651252,1,01-05-2016 05:58,01-05-2016 06:19,1,-73.78992462,40.64698792,-73.93587494,40.68415451,N,1224
id0359413,2,12-03-2016 11:21,12-03-2016 11:23,1,-73.96556854,40.76873016,-73.96569824,40.77111816,N,145
id1165404,2,15-05-2016 13:51,15-05-2016 14:03,1,-74.00539398,40.71506119,-73.99350739,40.73344803,N,729
id0888922,2,01-05-2016 13:14,01-05-2016 13:39,2,-73.98423767,40.7369194,-73.915802,40.69911575,N,1500
id1063193,2,25-02-2016 19:29,25-02-2016 19:32,1,-73.96434784,40.76485825,-73.96761322,40.77014923,N,165
id1928266,2,09-04-2016 08:13,09-04-2016 08:15,1,-73.980896,40.78194427,-73.97663116,40.78798676,N,109
id1541917,1,27-01-2016 16:06,27-01-2016 16:17,1,-74.00569153,40.72561264,-73.98712158,40.73334503,N,658
id3773040,2,19-06-2016 17:05,19-06-2016 17:15,2,-74.00002289,40.72357941,-74.00091553,40.73391724,N,546
id2815387,2,22-02-2016 21:05,22-02-2016 21:28,1,-73.86271667,40.76889801,-73.97949219,40.72746277,N,1386
id2374313,2,20-03-2016 14:46,20-03-2016 15:00,1,-73.98212433,40.7727356,-73.95476532,40.77819443,N,844
id1041626,2,20-03-2016 19:55,20-03-2016 20:00,1,-73.99002838,40.74074936,-74.00321198,40.74010086,N,303
id2316936,1,06-06-2016 19:59,06-06-2016 20:03,1,-73.98500061,40.74788666,-73.98889923,40.73893738,N,260
id0600264,2,07-06-2016 12:30,07-06-2016 12:42,1,-73.98182678,40.75657272,-73.9721756,40.76159668,N,753
id3230066,1,26-04-2016 10:15,26-04-2016 10:40,1,-74.00996399,40.72006226,-73.97561646,40.74954605,N,1457
id1802183,2,05-04-2016 08:27,05-04-2016 08:31,2,-73.95143127,40.77410126,-73.95105743,40.78281021,N,242
id2117779,2,05-04-2016 18:09,05-04-2016 18:24,1,-73.98120117,40.7469368,-73.96089935,40.76940536,N,872
id1841140,2,17-02-2016 08:31,17-02-2016 08:41,1,-73.98731995,40.76602173,-73.98345184,40.75772858,N,604
id0666682,2,18-01-2016 15:13,18-01-2016 15:23,5,-73.97416687,40.76422882,-73.98537445,40.77861786,N,641
id2211214,2,22-03-2016 18:03,22-03-2016 18:10,1,-73.97550201,40.7821312,-73.96089935,40.77666855,N,423
id2304859,2,19-05-2016 10:13,19-05-2016 10:42,1,-73.97379303,40.78442383,-74.01099396,40.71417618,N,1730
id3526225,2,03-02-2016 05:26,03-02-2016 05:36,6,-74.00489807,40.73756027,-73.99668121,40.76649857,N,633
id1682724,1,01-04-2016 23:34,01-04-2016 23:38,1,-73.98600006,40.73091888,-73.98968506,40.72594833,N,243
id1514854,1,08-03-2016 14:49,08-03-2016 15:00,1,-73.974617,40.752388,-73.99147797,40.75402069,N,628
id0849174,2,27-06-2016 07:37,27-06-2016 07:44,1,-73.99036407,40.75622559,-73.97862244,40.75680161,N,432
id1487069,2,13-02-2016 00:21,14-02-2016 00:19,1,-73.96858978,40.79921722,-73.97958374,40.78471375,N,86236
id0486703,2,19-01-2016 08:33,19-01-2016 08:48,3,-73.98018646,40.76538849,-73.96636963,40.77059937,N,854
id1118315,2,18-04-2016 19:06,18-04-2016 19:18,1,-73.96676636,40.75722122,-73.9945755,40.75518417,N,742
id0434099,2,03-05-2016 11:29,03-05-2016 11:40,1,-73.96520233,40.77489853,-73.97622681,40.76422119,N,671
id3524512,2,15-02-2016 13:23,15-02-2016 13:27,1,-73.98290253,40.77421188,-73.98782349,40.77153778,N,222
id3093893,2,28-02-2016 05:49,28-02-2016 06:19,5,-73.99642181,40.76348114,-73.78353882,40.64883041,N,1827
id0143755,1,28-04-2016 12:04,28-04-2016 12:33,2,-73.95865631,40.76380539,-73.98959351,40.74854279,N,1722
id2339318,1,09-03-2016 13:00,09-03-2016 13:29,1,-73.98036957,40.7632103,-73.87110138,40.77420044,N,1777
id2343359,1,25-05-2016 23:32,25-05-2016 23:43,3,-73.99563599,40.76443863,-73.96417999,40.75796509,N,663
id3011568,2,28-02-2016 18:42,28-02-2016 18:47,1,-73.99124908,40.73511887,-73.98886871,40.73961639,N,324
id2591445,1,04-05-2016 00:50,04-05-2016 01:29,1,-73.99593353,40.76724625,-73.91255951,40.68843842,N,2336
id0109911,1,15-06-2016 09:42,15-06-2016 10:00,1,-74.00814056,40.72240829,-73.99308014,40.74254608,N,1058
id1612749,2,14-05-2016 08:23,14-05-2016 09:03,1,-73.97521973,40.7522316,-73.78968811,40.64701843,N,2383
id3244790,2,07-03-2016 08:23,07-03-2016 08:29,1,-73.99243164,40.76879883,-73.97454071,40.76377106,N,350
id1378783,2,16-06-2016 14:54,16-06-2016 15:00,2,-73.97362518,40.78962326,-73.97846985,40.7778511,N,327
id0006043,2,20-06-2016 22:25,20-06-2016 22:32,1,-73.98970032,40.7571907,-73.97825623,40.75177002,N,463
